,business1,business2,distance,rank,latitude,longitude,latitude_similar,longitude_similar,name,stars,url
5089,ugekAf0_3hreoD5VJQjkCg,rFscSQwEcsYmQexb1Jqjcw,0.4719359445452617,22,40.8112347,-73.9579978,40.80730560000001,-73.9642983,Hooda's Halal Cart,3.5,http://www.yelp.com/biz/hoodas-halal-cart-manhattan
4939,ugekAf0_3hreoD5VJQjkCg,p2zm0HnXZkI2yCAuYLb45g,0.4862831138188936,23,40.8112347,-73.9579978,40.801375,-73.96543299999999,Thai Market,4.0,http://www.yelp.com/biz/thai-market-new-york
658,ugekAf0_3hreoD5VJQjkCg,7hgygLzjMf3YQE6oL1E3Aw,0.4871950976948494,24,40.8112347,-73.9579978,40.801176,-73.961057,Shahi Biryani & Grill,3.5,http://www.yelp.com/biz/shahi-biryani-and-grill-manhattan
3028,ugekAf0_3hreoD5VJQjkCg,TWpiHjsd0c9Q9OG9l38SBg,0.4880499652258466,25,40.8112347,-73.9579978,40.7996722,-73.9625528,Lura,3.5,http://www.yelp.com/biz/lura-manhattan
1359,ugekAf0_3hreoD5VJQjkCg,F6ReGpF94EKWzh6dSRVIrQ,0.5042936447887495,26,40.8112347,-73.9579978,40.80489179999999,-73.96631740000001,Famous Famiglia,3.0,http://www.yelp.com/biz/famous-famiglia-new-york-2
1236,ugekAf0_3hreoD5VJQjkCg,ER0c0-cVKhW2O3sjUQawXg,0.5064990965023091,27,40.8112347,-73.9579978,40.8052722,-73.9623564,Artopolis,3.5,http://www.yelp.com/biz/artopolis-new-york
3757,ugekAf0_3hreoD5VJQjkCg,aZzq3M2xwbNHNSQe2AbAOA,0.5085266847217349,28,40.8112347,-73.9579978,40.801426299999996,-73.96521779999999,Suma Sushi,3.5,http://www.yelp.com/biz/suma-sushi-new-york-2
4073,ugekAf0_3hreoD5VJQjkCg,eCAOhaI3cKSIQUvDWd6MGQ,0.5091609608955228,29,40.8112347,-73.9579978,40.80044229999999,-73.9619896,Zanny's Cafe,3.5,http://www.yelp.com/biz/zannys-cafe-new-york
3731,ugekAf0_3hreoD5VJQjkCg,aVBHU_OAEau7sdk73EpNwA,0.5216885511174536,30,40.8112347,-73.9579978,40.8051343,-73.957029,Kuti's,4.0,http://www.yelp.com/biz/kutis-new-york
5404,v13Ur9Yf2EhvGlvPAaFNeQ,v13Ur9Yf2EhvGlvPAaFNeQ,1.1102230246251563e-16,1,40.80522,-73.9663939,40.80522,-73.9663939,Vareli,4.0,http://www.yelp.com/biz/vareli-new-york
4100,v13Ur9Yf2EhvGlvPAaFNeQ,eVZGBIWAmQxiTwVYA0pjWA,0.030841054374591507,2,40.80522,-73.9663939,40.799721999999996,-73.962932,Little Gujrat Deli,3.0,http://www.yelp.com/biz/little-gujrat-deli-new-york
5541,v13Ur9Yf2EhvGlvPAaFNeQ,wKfyiP-eNWLSXF6CjWbI_A,0.2181074530130349,3,40.80522,-73.9663939,40.8109355,-73.9530618,McDonald's,1.5,http://www.yelp.com/biz/mcdonalds-manhattan-4
2655,v13Ur9Yf2EhvGlvPAaFNeQ,PQrCluMVsWTGvloynpKBog,0.22591687949326755,4,40.80522,-73.9663939,40.800714,-73.965906,The Neighborhood,3.5,http://www.yelp.com/biz/the-neighborhood-manhattan-2
2975,v13Ur9Yf2EhvGlvPAaFNeQ,SvuJs-3p4H3FZaoF3K3y3g,0.2530363124024998,5,40.80522,-73.9663939,40.801589,-73.9648713,El Rey De La Caridad,4.0,http://www.yelp.com/biz/el-rey-de-la-caridad-new-york
3128,v13Ur9Yf2EhvGlvPAaFNeQ,UWSVbdWub1ZLzRb9--4-mA,0.29670379341520736,6,40.80522,-73.9663939,40.8057723,-73.9542017,Harlem Savour of Seafood,2.5,http://www.yelp.com/biz/harlem-savour-of-seafood-manhattan
4626,v13Ur9Yf2EhvGlvPAaFNeQ,mqccXvBQsRFgB3YsgIWl5A,0.3375495666581801,7,40.80522,-73.9663939,40.8148505,-73.9590975,Tom's Delicious Pizza,3.5,http://www.yelp.com/biz/toms-delicious-pizza-new-york
4940,v13Ur9Yf2EhvGlvPAaFNeQ,p2zm0HnXZkI2yCAuYLb45g,0.3588164402583498,8,40.80522,-73.9663939,40.801375,-73.96543299999999,Thai Market,4.0,http://www.yelp.com/biz/thai-market-new-york
3292,v13Ur9Yf2EhvGlvPAaFNeQ,WcjveH0MyzqQC8lgKviSFQ,0.3660872007056042,9,40.80522,-73.9663939,40.800358200000005,-73.9618507,La Belle,4.5,http://www.yelp.com/biz/la-belle-new-york
3501,v13Ur9Yf2EhvGlvPAaFNeQ,YgGbeBYxOSmRi6CFn04MoQ,0.3864006256919889,10,40.80522,-73.9663939,40.809037,-73.9592385,Che' Bella Pizza,3.5,http://www.yelp.com/biz/che-bella-pizza-new-york
2498,v13Ur9Yf2EhvGlvPAaFNeQ,OZtXG5DUsJZrtMFWodCNnA,0.4087404868054673,11,40.80522,-73.9663939,40.803512289400004,-73.95625948909999,Harlem Food Bar,2.5,http://www.yelp.com/biz/harlem-food-bar-new-york
392,v13Ur9Yf2EhvGlvPAaFNeQ,4rWJGwb3rjDoZHA0AECa5A,0.4133440602855384,12,40.80522,-73.9663939,40.803313,-73.95682790000001,Melba's,3.5,http://www.yelp.com/biz/melbas-new-york
5457,v13Ur9Yf2EhvGlvPAaFNeQ,vQTMu1jkFZUIkb_EmYPa9w,0.4135565968974131,13,40.80522,-73.9663939,40.803635,-73.963849,Cinco De Mayo Restaurant,2.5,http://www.yelp.com/biz/cinco-de-mayo-restaurant-new-york
1260,v13Ur9Yf2EhvGlvPAaFNeQ,EagYyiLaNjIVJ_HFDwlGBQ,0.4186290059392381,14,40.80522,-73.9663939,40.8009294,-73.96761490000002,Meridiana Restaurant,3.0,http://www.yelp.com/biz/meridiana-restaurant-new-york
3426,v13Ur9Yf2EhvGlvPAaFNeQ,Y2I946V78wOdwaUD9chmqg,0.4695452236186576,15,40.80522,-73.9663939,40.8025174,-73.9641953,Roti Roll - Bombay Frankie,4.0,http://www.yelp.com/biz/roti-roll-bombay-frankie-new-york
659,v13Ur9Yf2EhvGlvPAaFNeQ,7hgygLzjMf3YQE6oL1E3Aw,0.4809151866506299,16,40.80522,-73.9663939,40.801176,-73.961057,Shahi Biryani & Grill,3.5,http://www.yelp.com/biz/shahi-biryani-and-grill-manhattan
1070,v13Ur9Yf2EhvGlvPAaFNeQ,D3Sw_VHsaQGYdQjsZDv-Nw,0.5140280035448674,17,40.80522,-73.9663939,40.8048651,-73.96633620000001,Empanada Joe's,1.5,http://www.yelp.com/biz/empanada-joes-new-york
1795,v13Ur9Yf2EhvGlvPAaFNeQ,IfLTw-yFMpuiqAdYRxLv8Q,0.5302854639192316,18,40.80522,-73.9663939,40.806383399999994,-73.9537152,Moca Bar & Lounge,3.5,http://www.yelp.com/biz/moca-bar-and-lounge-new-york
4254,v13Ur9Yf2EhvGlvPAaFNeQ,froxnvO6lVnzrTBS4p_W_g,0.532484501262728,19,40.80522,-73.9663939,40.80458529999999,-73.9665367,Five Guys Burgers and Fries,3.0,http://www.yelp.com/biz/five-guys-burgers-and-fries-new-york-7
603,v13Ur9Yf2EhvGlvPAaFNeQ,75Q-TMhx81R1yfXSGaMcTQ,0.5367043825666906,20,40.80522,-73.9663939,40.806058,-73.9563392,PerryBrook Foods,5.0,http://www.yelp.com/biz/perrybrook-foods-manhattan
4749,v13Ur9Yf2EhvGlvPAaFNeQ,nGgdoc8XIYYb055OIu4SgQ,0.5513780468617209,21,40.80522,-73.9663939,40.8028863,-73.9672942,Westway Cafe,3.0,http://www.yelp.com/biz/westway-cafe-new-york
16,v13Ur9Yf2EhvGlvPAaFNeQ,-6ncX3fnQ9OLCjfiUe-kFg,0.5555603412175356,22,40.80522,-73.9663939,40.807975769,-73.9643707275,Ollie's,2.0,http://www.yelp.com/biz/ollies-new-york
4658,v13Ur9Yf2EhvGlvPAaFNeQ,n1C1A6jmHKRjqO0yNRidgA,0.5585217795179184,23,40.80522,-73.9663939,40.8045774,-73.96651750000001,Jas Mart,3.5,http://www.yelp.com/biz/jas-mart-new-york-2
632,v13Ur9Yf2EhvGlvPAaFNeQ,7ZjXpKwP78R-02w12kLT4w,0.5738176324134762,24,40.80522,-73.9663939,40.805601,-73.96527990000001,Il Cibreo,3.0,http://www.yelp.com/biz/il-cibreo-manhattan-2
5057,v13Ur9Yf2EhvGlvPAaFNeQ,qT9P64pYtAEjipB4SXGolA,0.5768070950826802,25,40.80522,-73.9663939,40.8045203,-73.9661507,Tomo Sushi & Sake Bar,3.0,http://www.yelp.com/biz/tomo-sushi-and-sake-bar-new-york
3165,v13Ur9Yf2EhvGlvPAaFNeQ,V-rY0hlPjAghV14jOlVUiQ,0.578987871761823,26,40.80522,-73.9663939,40.8113468,-73.95775350000001,Nikko,3.5,http://www.yelp.com/biz/nikko-manhattan
3732,v13Ur9Yf2EhvGlvPAaFNeQ,aVBHU_OAEau7sdk73EpNwA,0.5844161548535483,27,40.80522,-73.9663939,40.8051343,-73.957029,Kuti's,4.0,http://www.yelp.com/biz/kutis-new-york
1040,v13Ur9Yf2EhvGlvPAaFNeQ,CWk6yFOoKJH5URub5XsHDg,0.5912789414496127,28,40.80522,-73.9663939,40.800818,-73.96741999999999,East Dumpling House,3.5,http://www.yelp.com/biz/east-dumpling-house-new-york
447,v13Ur9Yf2EhvGlvPAaFNeQ,5Vn6sxKkzvZLcEM2yZcjfQ,0.5922629665293404,29,40.80522,-73.9663939,40.8002956,-73.9658146,Empire Corner Restaurant,2.5,http://www.yelp.com/biz/empire-corner-restaurant-new-york
3839,v13Ur9Yf2EhvGlvPAaFNeQ,bEec28P1CziowM9LrNkNsg,0.5972012950164707,30,40.80522,-73.9663939,40.801053,-73.958433,Cafe Amrita,3.5,http://www.yelp.com/biz/cafe-amrita-new-york
5431,vHzWvZYbkoHY_071J-lPRw,vHzWvZYbkoHY_071J-lPRw,-2.220446049250313e-16,1,40.805159,-73.96620899999999,40.805159,-73.96620899999999,The Heights Bar & Grill,3.5,http://www.yelp.com/biz/the-heights-bar-and-grill-new-york-3
393,vHzWvZYbkoHY_071J-lPRw,4rWJGwb3rjDoZHA0AECa5A,0.11643851605995648,2,40.805159,-73.96620899999999,40.803313,-73.95682790000001,Melba's,3.5,http://www.yelp.com/biz/melbas-new-york
1473,vHzWvZYbkoHY_071J-lPRw,GDATF7Wkz9XhaucMdRxUpg,0.2316201244978713,3,40.805159,-73.96620899999999,40.8041347,-73.96661740000002,Shangri-La Express,3.5,http://www.yelp.com/biz/shangri-la-express-new-york
4312,vHzWvZYbkoHY_071J-lPRw,geTFpY84Tp-nVTXflnxtDA,0.2666430651930859,4,40.805159,-73.96620899999999,40.8033208,-73.96384470000001,V & T Pizzeria & Restaurant,3.5,http://www.yelp.com/biz/v-and-t-pizzeria-and-restaurant-new-york
4255,vHzWvZYbkoHY_071J-lPRw,froxnvO6lVnzrTBS4p_W_g,0.26820164572685945,5,40.805159,-73.96620899999999,40.80458529999999,-73.9665367,Five Guys Burgers and Fries,3.0,http://www.yelp.com/biz/five-guys-burgers-and-fries-new-york-7
5010,vHzWvZYbkoHY_071J-lPRw,pIrSHmLYW6Bdjiz-HHWd1Q,0.3142951310643105,6,40.805159,-73.96620899999999,40.8141019,-73.95977740000001,Bettolona,4.0,http://www.yelp.com/biz/bettolona-new-york
472,vHzWvZYbkoHY_071J-lPRw,5dzFMuClH9CDvfaUuIKWeg,0.3356730165432027,7,40.805159,-73.96620899999999,40.8013646,-73.9611369,Hunan's Kitchen,3.5,http://www.yelp.com/biz/hunans-kitchen-new-york
4852,vHzWvZYbkoHY_071J-lPRw,nrceacHfm6Ada7aAiTXtkg,0.3418774819786325,8,40.805159,-73.96620899999999,40.810931,-73.952578,Omega Gourmet Deli,4.5,http://www.yelp.com/biz/omega-gourmet-deli-new-york
3369,vHzWvZYbkoHY_071J-lPRw,XSZDmxCJIJ5BVXHwjDR5ag,0.3496200180766762,9,40.805159,-73.96620899999999,40.8114719,-73.9537373,M & G Diner,4.5,http://www.yelp.com/biz/m-and-g-diner-new-york
2499,vHzWvZYbkoHY_071J-lPRw,OZtXG5DUsJZrtMFWodCNnA,0.36766287600524095,10,40.805159,-73.96620899999999,40.803512289400004,-73.95625948909999,Harlem Food Bar,2.5,http://www.yelp.com/biz/harlem-food-bar-new-york
1071,vHzWvZYbkoHY_071J-lPRw,D3Sw_VHsaQGYdQjsZDv-Nw,0.3738503953782649,11,40.805159,-73.96620899999999,40.8048651,-73.96633620000001,Empanada Joe's,1.5,http://www.yelp.com/biz/empanada-joes-new-york
1651,vHzWvZYbkoHY_071J-lPRw,IDSpUSv-Td6-y8rC4JuCsw,0.37576968921870224,12,40.805159,-73.96620899999999,40.806161700000004,-73.9530551,Mojo,3.5,http://www.yelp.com/biz/mojo-new-york
294,vHzWvZYbkoHY_071J-lPRw,3uJAt1EHG0x9pz_c91AHuQ,0.37637835085072496,13,40.805159,-73.96620899999999,40.8149508,-73.9591489,Peking Garden,3.0,http://www.yelp.com/biz/peking-garden-new-york-2
1796,vHzWvZYbkoHY_071J-lPRw,IfLTw-yFMpuiqAdYRxLv8Q,0.3931331184917527,14,40.805159,-73.96620899999999,40.806383399999994,-73.9537152,Moca Bar & Lounge,3.5,http://www.yelp.com/biz/moca-bar-and-lounge-new-york
2976,vHzWvZYbkoHY_071J-lPRw,SvuJs-3p4H3FZaoF3K3y3g,0.3939307233766601,15,40.805159,-73.96620899999999,40.801589,-73.9648713,El Rey De La Caridad,4.0,http://www.yelp.com/biz/el-rey-de-la-caridad-new-york
3532,vHzWvZYbkoHY_071J-lPRw,ZKKRhDiNECZKtdu9CSFz6w,0.3966714657611591,16,40.805159,-73.96620899999999,40.8145922,-73.9594182,Panda Garden Chinese Restaurant,3.0,http://www.yelp.com/biz/panda-garden-chinese-restaurant-manhattan
4435,vHzWvZYbkoHY_071J-lPRw,hHg8ADXX-0z0-oHGySXNFg,0.4286298030827692,17,40.805159,-73.96620899999999,40.807573,-73.965164,Cafe Nana,3.5,http://www.yelp.com/biz/cafe-nana-new-york
1140,vHzWvZYbkoHY_071J-lPRw,DMXkPjaKCMQjNB-_Ll5geQ,0.4668406708424163,18,40.805159,-73.96620899999999,40.800754,-73.965063,Blockheads,3.0,http://www.yelp.com/biz/blockheads-new-york-5
4750,vHzWvZYbkoHY_071J-lPRw,nGgdoc8XIYYb055OIu4SgQ,0.4781839831853976,19,40.805159,-73.96620899999999,40.8028863,-73.9672942,Westway Cafe,3.0,http://www.yelp.com/biz/westway-cafe-new-york
660,vHzWvZYbkoHY_071J-lPRw,7hgygLzjMf3YQE6oL1E3Aw,0.479984759489688,20,40.805159,-73.96620899999999,40.801176,-73.961057,Shahi Biryani & Grill,3.5,http://www.yelp.com/biz/shahi-biryani-and-grill-manhattan
4403,vHzWvZYbkoHY_071J-lPRw,hD55NUiGDK7STQ8oy9QDPA,0.5036817080840108,21,40.805159,-73.96620899999999,40.8057564,-73.9658802,Le Monde,3.0,http://www.yelp.com/biz/le-monde-new-york-3
4101,vHzWvZYbkoHY_071J-lPRw,eVZGBIWAmQxiTwVYA0pjWA,0.531853774234336,22,40.805159,-73.96620899999999,40.799721999999996,-73.962932,Little Gujrat Deli,3.0,http://www.yelp.com/biz/little-gujrat-deli-new-york
1326,vHzWvZYbkoHY_071J-lPRw,Ev04GeSgAXwKsO1qJiO9xQ,0.5368217779574913,23,40.805159,-73.96620899999999,40.813910799999995,-73.9561224,Jesus Taco,2.5,http://www.yelp.com/biz/jesus-taco-new-york
960,vHzWvZYbkoHY_071J-lPRw,BcVx7vnk1CivTpB45SYDUg,0.5377581911633208,24,40.805159,-73.96620899999999,40.805601,-73.96527990000001,Campo,3.0,http://www.yelp.com/biz/campo-new-york
3562,vHzWvZYbkoHY_071J-lPRw,ZcTI78WOKE-iLAzAGccOvA,0.5420048070781085,25,40.805159,-73.96620899999999,40.8041866,-73.9551575,Africa Kine Restaurant,3.0,http://www.yelp.com/biz/africa-kine-restaurant-new-york
5458,vHzWvZYbkoHY_071J-lPRw,vQTMu1jkFZUIkb_EmYPa9w,0.5434823626751575,26,40.805159,-73.96620899999999,40.803635,-73.963849,Cinco De Mayo Restaurant,2.5,http://www.yelp.com/biz/cinco-de-mayo-restaurant-new-york
2098,vHzWvZYbkoHY_071J-lPRw,KgfFn5Z51DZoUzhJ186a0A,0.5601273749737496,27,40.805159,-73.96620899999999,40.802762,-73.9680355,Indian Cafe,3.5,http://www.yelp.com/biz/indian-cafe-new-york-2
1832,vHzWvZYbkoHY_071J-lPRw,IsqGaD5u47Qx1Ms-VKJ-bQ,0.569594111078745,28,40.805159,-73.96620899999999,40.811172,-73.958267,Lyla's Cafe,3.5,http://www.yelp.com/biz/lylas-cafe-new-york
3129,vHzWvZYbkoHY_071J-lPRw,UWSVbdWub1ZLzRb9--4-mA,0.5708732442374473,29,40.805159,-73.96620899999999,40.8057723,-73.9542017,Harlem Savour of Seafood,2.5,http://www.yelp.com/biz/harlem-savour-of-seafood-manhattan
2656,vHzWvZYbkoHY_071J-lPRw,PQrCluMVsWTGvloynpKBog,0.5956847117430284,30,40.805159,-73.96620899999999,40.800714,-73.965906,The Neighborhood,3.5,http://www.yelp.com/biz/the-neighborhood-manhattan-2
5459,vQTMu1jkFZUIkb_EmYPa9w,vQTMu1jkFZUIkb_EmYPa9w,1.1102230246251563e-16,1,40.803635,-73.963849,40.803635,-73.963849,Cinco De Mayo Restaurant,2.5,http://www.yelp.com/biz/cinco-de-mayo-restaurant-new-york
1961,vQTMu1jkFZUIkb_EmYPa9w,JCeKdD3GcqEiIpS1hGTqlQ,0.15614663113838612,2,40.803635,-73.963849,40.8067625,-73.9649422,Local Flavor Burrito Shop,3.0,http://www.yelp.com/biz/local-flavor-burrito-shop-new-york
3130,vQTMu1jkFZUIkb_EmYPa9w,UWSVbdWub1ZLzRb9--4-mA,0.19195932109098726,3,40.803635,-73.963849,40.8057723,-73.9542017,Harlem Savour of Seafood,2.5,http://www.yelp.com/biz/harlem-savour-of-seafood-manhattan
3293,vQTMu1jkFZUIkb_EmYPa9w,WcjveH0MyzqQC8lgKviSFQ,0.2288709014625483,4,40.803635,-73.963849,40.800358200000005,-73.9618507,La Belle,4.5,http://www.yelp.com/biz/la-belle-new-york
1797,vQTMu1jkFZUIkb_EmYPa9w,IfLTw-yFMpuiqAdYRxLv8Q,0.25748799856325577,5,40.803635,-73.963849,40.806383399999994,-73.9537152,Moca Bar & Lounge,3.5,http://www.yelp.com/biz/moca-bar-and-lounge-new-york
2657,vQTMu1jkFZUIkb_EmYPa9w,PQrCluMVsWTGvloynpKBog,0.2680004861220652,6,40.803635,-73.963849,40.800714,-73.965906,The Neighborhood,3.5,http://www.yelp.com/biz/the-neighborhood-manhattan-2
4102,vQTMu1jkFZUIkb_EmYPa9w,eVZGBIWAmQxiTwVYA0pjWA,0.3143848935951045,7,40.803635,-73.963849,40.799721999999996,-73.962932,Little Gujrat Deli,3.0,http://www.yelp.com/biz/little-gujrat-deli-new-york
4256,vQTMu1jkFZUIkb_EmYPa9w,froxnvO6lVnzrTBS4p_W_g,0.3392563922305146,8,40.803635,-73.963849,40.80458529999999,-73.9665367,Five Guys Burgers and Fries,3.0,http://www.yelp.com/biz/five-guys-burgers-and-fries-new-york-7
1072,vQTMu1jkFZUIkb_EmYPa9w,D3Sw_VHsaQGYdQjsZDv-Nw,0.3793110180288596,9,40.803635,-73.963849,40.8048651,-73.96633620000001,Empanada Joe's,1.5,http://www.yelp.com/biz/empanada-joes-new-york
5787,vQTMu1jkFZUIkb_EmYPa9w,yQk97Xh9kBZOrE3vWFB79g,0.3804758601299053,10,40.803635,-73.963849,40.80481279999999,-73.9665756,Wrapp Factory,3.0,http://www.yelp.com/biz/wrapp-factory-new-york
142,vQTMu1jkFZUIkb_EmYPa9w,0Kcuy_vyfWlAetDgdmIy3g,0.4007968100250099,11,40.803635,-73.963849,40.80568770000001,-73.9623835,John Jay Dining Hall,2.0,http://www.yelp.com/biz/john-jay-dining-hall-new-york
5405,vQTMu1jkFZUIkb_EmYPa9w,v13Ur9Yf2EhvGlvPAaFNeQ,0.4135565968974131,12,40.803635,-73.963849,40.80522,-73.9663939,Vareli,4.0,http://www.yelp.com/biz/vareli-new-york
17,vQTMu1jkFZUIkb_EmYPa9w,-6ncX3fnQ9OLCjfiUe-kFg,0.4237637936673335,13,40.803635,-73.963849,40.807975769,-73.9643707275,Ollie's,2.0,http://www.yelp.com/biz/ollies-new-york
4659,vQTMu1jkFZUIkb_EmYPa9w,n1C1A6jmHKRjqO0yNRidgA,0.4378204390891275,14,40.803635,-73.963849,40.8045774,-73.96651750000001,Jas Mart,3.5,http://www.yelp.com/biz/jas-mart-new-york-2
2788,vQTMu1jkFZUIkb_EmYPa9w,Qn10NNqKN3f85VdK15VOLw,0.4386728988527545,15,40.803635,-73.963849,40.800866,-73.959654,Central Markets,2.5,http://www.yelp.com/biz/central-markets-new-york
4889,vQTMu1jkFZUIkb_EmYPa9w,osuamA7_d3iHOuniXiGu3g,0.44671885321379823,16,40.803635,-73.963849,40.803548799999994,-73.96368670000001,P & W Sandwich Shop,4.0,http://www.yelp.com/biz/p-and-w-sandwich-shop-new-york
394,vQTMu1jkFZUIkb_EmYPa9w,4rWJGwb3rjDoZHA0AECa5A,0.4494130355241699,17,40.803635,-73.963849,40.803313,-73.95682790000001,Melba's,3.5,http://www.yelp.com/biz/melbas-new-york
1141,vQTMu1jkFZUIkb_EmYPa9w,DMXkPjaKCMQjNB-_Ll5geQ,0.4532444507292679,18,40.803635,-73.963849,40.800754,-73.965063,Blockheads,3.0,http://www.yelp.com/biz/blockheads-new-york-5
473,vQTMu1jkFZUIkb_EmYPa9w,5dzFMuClH9CDvfaUuIKWeg,0.4692195209144694,19,40.803635,-73.963849,40.8013646,-73.9611369,Hunan's Kitchen,3.5,http://www.yelp.com/biz/hunans-kitchen-new-york
5880,vQTMu1jkFZUIkb_EmYPa9w,yue8UWXtQ38ddVn0fqAn0A,0.4922947735068584,20,40.803635,-73.963849,40.806161700000004,-73.9530551,Cedric French Bistro and Bar,4.0,http://www.yelp.com/biz/cedric-french-bistro-and-bar-manhattan
3980,vQTMu1jkFZUIkb_EmYPa9w,cf4ygT87Krgbo9cXvSikVA,0.4949065197818608,21,40.803635,-73.963849,40.8112159,-73.96132370000001,Olive Tree Deli,4.0,http://www.yelp.com/biz/olive-tree-deli-new-york-2
3427,vQTMu1jkFZUIkb_EmYPa9w,Y2I946V78wOdwaUD9chmqg,0.4979941232408864,22,40.803635,-73.963849,40.8025174,-73.9641953,Roti Roll - Bombay Frankie,4.0,http://www.yelp.com/biz/roti-roll-bombay-frankie-new-york
543,vQTMu1jkFZUIkb_EmYPa9w,6ivIw93SATyp6Syc-_k5Eg,0.5052403177539371,23,40.803635,-73.963849,40.802524299999995,-73.9565577,Atomic Wings,2.0,http://www.yelp.com/biz/atomic-wings-new-york-9
1293,vQTMu1jkFZUIkb_EmYPa9w,EtHDmvirGVYBXX3kUmQQrQ,0.5220696903694634,24,40.803635,-73.963849,40.801889,-73.956847,5 & Diamond,3.5,http://www.yelp.com/biz/5-and-diamond-new-york
2250,vQTMu1jkFZUIkb_EmYPa9w,L7J7eDgJTIctG8JzvMooMw,0.5275611527278803,25,40.803635,-73.963849,40.805055100000004,-73.9548817,Frizzante,2.5,http://www.yelp.com/biz/frizzante-new-york
4313,vQTMu1jkFZUIkb_EmYPa9w,geTFpY84Tp-nVTXflnxtDA,0.5306028174142123,26,40.803635,-73.963849,40.8033208,-73.96384470000001,V & T Pizzeria & Restaurant,3.5,http://www.yelp.com/biz/v-and-t-pizzeria-and-restaurant-new-york
961,vQTMu1jkFZUIkb_EmYPa9w,BcVx7vnk1CivTpB45SYDUg,0.5391070505091894,27,40.803635,-73.963849,40.805601,-73.96527990000001,Campo,3.0,http://www.yelp.com/biz/campo-new-york
1652,vQTMu1jkFZUIkb_EmYPa9w,IDSpUSv-Td6-y8rC4JuCsw,0.5399532447893878,28,40.803635,-73.963849,40.806161700000004,-73.9530551,Mojo,3.5,http://www.yelp.com/biz/mojo-new-york
5432,vQTMu1jkFZUIkb_EmYPa9w,vHzWvZYbkoHY_071J-lPRw,0.5434823626751575,29,40.803635,-73.963849,40.805159,-73.96620899999999,The Heights Bar & Grill,3.5,http://www.yelp.com/biz/the-heights-bar-and-grill-new-york-3
4471,vQTMu1jkFZUIkb_EmYPa9w,hlkCbViTRlQ5-lx8gopeoA,0.5440127686671972,30,40.803635,-73.963849,40.809492,-73.95890770000001,Apple Tree Supermarket,3.0,http://www.yelp.com/biz/apple-tree-supermarket-new-york-2
5490,vQaei8xkH8u2W5gHToRcXw,vQaei8xkH8u2W5gHToRcXw,0.0,1,40.811172,-73.958267,40.811172,-73.958267,Elsabet Cafe,3.0,http://www.yelp.com/biz/elsabet-cafe-new-york
1617,vQaei8xkH8u2W5gHToRcXw,HmXS5HN-E-DVMEY0mwjelg,0.2881702984328902,2,40.811172,-73.958267,40.80058629999999,-73.96560229999999,Mama's Pizzeria,4.0,http://www.yelp.com/biz/mamas-pizzeria-new-york
4203,vQaei8xkH8u2W5gHToRcXw,ffp58kYSK7dJGs5ER-5txw,0.2970846470276941,3,40.811172,-73.958267,40.8107792,-73.9581542,Sezz Medi,3.0,http://www.yelp.com/biz/sezz-medi-new-york
5653,vQaei8xkH8u2W5gHToRcXw,x6ZI-_J7X9WK17l77x53-w,0.2984677909096237,4,40.811172,-73.958267,40.8006527,-73.96540379999999,Columbia Deli,4.0,http://www.yelp.com/biz/columbia-deli-new-york
2856,vQaei8xkH8u2W5gHToRcXw,Rx3m7vtf-eWBSQ4AavQl8g,0.3025611043791492,5,40.811172,-73.958267,40.8136,-73.955775,Jimbo's Coffee Shop,3.5,http://www.yelp.com/biz/jimbos-coffee-shop-new-york
2465,vQaei8xkH8u2W5gHToRcXw,O2jCWIOWb-IhyZGZLTNNoA,0.32292222447276275,6,40.811172,-73.958267,40.8048124,-73.9549485,Peking Kitchen II,4.0,http://www.yelp.com/biz/peking-kitchen-ii-new-york
2061,vQaei8xkH8u2W5gHToRcXw,K-wyXXi5lPM2cwaV9_vXcQ,0.3256619187706568,7,40.811172,-73.958267,40.805354799999996,-73.9621317,Strokos Gourmet Deli,3.0,http://www.yelp.com/biz/strokos-gourmet-deli-new-york
1833,vQaei8xkH8u2W5gHToRcXw,IsqGaD5u47Qx1Ms-VKJ-bQ,0.32906687835269843,8,40.811172,-73.958267,40.811172,-73.958267,Lyla's Cafe,3.5,http://www.yelp.com/biz/lylas-cafe-new-york
569,vQaei8xkH8u2W5gHToRcXw,6nOxwnuN0ZwLX3h3JYSJnA,0.3583204070424749,9,40.811172,-73.958267,40.8054224,-73.9654359,Tom's Restaurant,2.5,http://www.yelp.com/biz/toms-restaurant-new-york
661,vQaei8xkH8u2W5gHToRcXw,7hgygLzjMf3YQE6oL1E3Aw,0.3642658447966693,10,40.811172,-73.958267,40.801176,-73.961057,Shahi Biryani & Grill,3.5,http://www.yelp.com/biz/shahi-biryani-and-grill-manhattan
2730,vQaei8xkH8u2W5gHToRcXw,PXWGgHRDcG6mxuOJTAX4uQ,0.3648083981870936,11,40.811172,-73.958267,40.8029695,-73.96766740000001,Famous Deli,4.0,http://www.yelp.com/biz/famous-deli-new-york-3
4816,vQaei8xkH8u2W5gHToRcXw,nfHJNQyVw4M6VTx5bqvnxw,0.37946193465468814,12,40.811172,-73.958267,40.807317100000006,-73.9645456,Pinnacle,3.0,http://www.yelp.com/biz/pinnacle-new-york-2
